3.930270218863770282e+01,3.739402326584707339e+02
-2.038817326054342402e+03,3.022670989535682111e+03
-2.159523016922546049e+03,2.972328437333556849e+03
-2.318581116076429225e+03,2.967648498082915012e+03
-2.552725681802063264e+03,2.936574976646806135e+03
-2.731403432050306037e+03,2.929071574984778181e+03
-2.956413452140955087e+03,2.956413452140955542e+03
-3.110804239448371845e+03,2.800980718218181210e+03
-3.464819016227137126e+03,2.907328358612217926e+03
-3.211931831700998373e+03,2.509436173427383437e+03
-3.979608129922332409e+03,7.017122859520652582e+02
-3.571279299930170623e+02,2.497281760039693665e+01
-3.459473025241113646e+02,6.038532627300069677e+00
-3.419479117434858040e+02,-5.968723001551003549e+00
-3.415313008860642299e+02,-1.789889703508669783e+01
-3.450990976927908491e+02,-3.627137675387576365e+01
-3.545159686094821723e+02,-4.982397014370345545e+01
-3.938829211743672658e+03,-2.094312641587859162e+03
-3.947343790449471271e+03,-2.279000000000000455e+03
-3.930848951960202612e+03,-2.552723157115432059e+03
-3.936025572808605375e+03,-2.756034776666776906e+03
-3.708064673149580813e+03,-2.794227152494960592e+03
-3.370595549723503154e+03,-2.828265482620772673e+03
-3.279498114831740622e+03,-2.952873365861641560e+03
-3.015472443019625189e+03,-2.912007888964116319e+03
-2.789053357392873750e+03,-2.888149298359684508e+03
-2.541572678309225012e+03,-2.923744913783019001e+03
-2.301424670069256990e+03,-2.842022781048141496e+03
-8.094650610356121661e+02,-1.588664632627859874e+03
-1.045555578146568678e+03,-2.872640341742522196e+03
-9.344673909898414195e+02,-2.875994905276544159e+03
-8.150596611508657361e+02,-2.842450834889609268e+03
-6.618060018796516033e+02,-2.866596730598161685e+03
-5.522012326197201446e+02,-2.840829068897539400e+03
-6.678440018602064754e+01,-5.439152910994445165e+02
-3.752898287433956170e+01,-5.366894590397854472e+02
-1.877592922594540781e+01,-5.376722649362735638e+02
-1.010333609296566361e-13,-5.500000000000000000e+02
1.537630394417693083e+02,-2.933973573108938126e+03
2.479580881170867031e+02,-2.834173916071016265e+03
