302.859375 , 178.25
304.203125 , 179.5
305.515625 , 179.75
306.90625 , 178.5
308.234375 , 176.75
309.5625 , 174.25
311.40625 , 168.75
312.734375 , 169.0
314.046875 , 170.0
315.390625 , 169.25
316.71875 , 172.25
317.796875 , 0.0
327.109375 , 0.0
336.421875 , 0.0
337.75 , 0.0
188.21875 , 0.0
185.375 , 398.5
186.484375 , 397.0
188.0 , 364.25
189.5625 , 357.5
191.046875 , 353.0
192.671875 , 347.5
193.859375 , 347.25
299.703125 , 177.0
301.046875 , 177.0
302.375 , 177.75
303.703125 , 179.25
305.03125 , 180.25
306.390625 , 179.75
307.71875 , 178.25
309.046875 , 175.75
310.375 , 173.25
312.203125 , 168.25
313.53125 , 172.5
314.859375 , 169.75
316.1875 , 171.5
317.015625 , 175.25
318.34375 , 179.5
338.484375 , 0.0
184.3125 , 405.5
185.703125 , 416.5
186.78125 , 433.75
195.5 , 0.0
299.03125 , 181.25
300.359375 , 177.75
301.6875 , 178.25
303.015625 , 179.0
304.34375 , 180.5
305.671875 , 181.25
307.03125 , 180.5
308.375 , 178.5
309.703125 , 176.75
311.53125 , 172.0
312.859375 , 171.0
313.6875 , 173.0
315.515625 , 171.5
316.34375 , 174.75
317.921875 , 0.0
327.21875 , 0.0
336.5625 , 0.0
337.890625 , 0.0
183.84375 , 412.5
185.21875 , 421.0
186.109375 , 430.0
187.640625 , 442.25
196.1875 , 0.0
299.71875 , 181.5
301.046875 , 179.0
302.375 , 179.25
303.71875 , 180.5
305.03125 , 181.75
306.390625 , 181.25
307.71875 , 180.0
309.046875 , 178.25
310.375 , 177.0
311.703125 , 175.5
313.03125 , 174.75
314.859375 , 172.0
315.6875 , 173.5
317.015625 , 176.75
318.34375 , 181.5
338.609375 , 0.0
183.21875 , 378.25
185.890625 , 417.5
186.8125 , 425.25
188.0625 , 431.5
196.828125 , 0.0
300.25 , 181.5
301.578125 , 180.5
302.90625 , 180.5
304.234375 , 181.75
305.5625 , 182.25
306.96875 , 181.25
308.296875 , 179.5
309.625 , 177.75
310.953125 , 176.5
312.296875 , 175.75
313.625 , 174.75
314.953125 , 172.75
316.28125 , 175.0
317.84375 , 0.0
327.15625 , 0.0
336.453125 , 0.0
337.78125 , 0.0
182.65625 , 372.75
184.015625 , 381.75
184.859375 , 401.25
296.96875 , 0.0
300.703125 , 181.75
302.03125 , 180.75
303.359375 , 181.5
304.671875 , 182.25
306.125 , 182.25
307.453125 , 180.5
308.78125 , 178.75
310.125 , 177.75
311.453125 , 176.5
312.78125 , 175.5
314.109375 , 173.75
315.453125 , 173.5
316.78125 , 176.25
318.09375 , 180.0
327.65625 , 0.0
338.3125 , 0.0
182.890625 , 382.25
184.53125 , 393.0
185.65625 , 407.5
186.765625 , 417.0
187.828125 , 428.0
300.0625 , 184.5
301.40625 , 181.0
302.734375 , 181.0
304.0625 , 182.0
305.375 , 182.25
306.765625 , 181.75
308.09375 , 180.0
309.4375 , 178.25
310.765625 , 177.25
312.09375 , 176.25
313.421875 , 175.0
314.75 , 173.5
316.078125 , 174.75
317.65625 , 0.0
326.96875 , 0.0
336.328125 , 0.0
337.65625 , 0.0
183.703125 , 405.0
185.078125 , 411.75
186.265625 , 423.25
187.4375 , 432.0
188.75 , 441.0
189.984375 , 449.0
298.515625 , 0.0
299.609375 , 186.0
300.9375 , 182.0
302.28125 , 181.25
303.609375 , 181.75
304.9375 , 182.5
306.265625 , 182.5
307.59375 , 180.5
308.921875 , 179.0
310.265625 , 177.5
311.59375 , 177.0
312.921875 , 175.75
314.25 , 173.75
315.578125 , 173.75
316.90625 , 176.75
318.234375 , 180.75
327.78125 , 0.0
335.78125 , 0.0
338.4375 , 0.0
183.390625 , 415.75
184.5 , 423.25
185.640625 , 431.25
186.796875 , 440.25
188.078125 , 446.25
189.625 , 452.5
190.90625 , 460.5
300.34375 , 183.25
301.6875 , 181.25
303.0 , 181.25
304.328125 , 182.0
305.65625 , 182.5
307.046875 , 181.5
