-371.78654076631926 , -18.569615101396533
-377.9730830812236 , -27.880969604273982
-393.0041587990773 , -37.08495202409833
-338.568464725467 , -42.69610278983562
-335.110606650494 , -51.204309489904425
-329.4221127401625 , -56.605071661536456
-322.87089460825433 , -64.49765821226022
-316.6103528475872 , -73.36814342564716
-316.74002072033375 , -80.25784556093275
82.73356707444914 , -153.07239097609218
86.13532903065705 , -150.89654599353972
90.38821632363383 , -148.6807665766893
93.70520887474139 , -147.79828764143747
98.07677262386834 , -147.0425420471437
102.1761169884248 , -145.7533571385844
103.28690260012233 , -137.2220035244816
103.80581818366691 , -131.45570398890834
109.52622097517181 , -120.38093461548566
113.66686664982102 , -119.25772899905401
116.07892574625485 , -116.20561732375701
120.90995269414219 , -115.55667803939457
125.21803859589124 , -114.23962889557149
130.2239255870267 , -115.40246619853725
0.0 , -0.0
0.0 , -0.0
-416.0405126077833 , -24.30749614939632
-380.6937714897259 , -34.457435321397966
-338.52578281424286 , -41.00358972095096
-333.18559314013345 , -48.86637927918804
-327.9744646005995 , -56.17217344869352
-324.29225962414995 , -61.1108038554799
-318.02035186870904 , -71.68720804510723
-315.723592709299 , -79.17615175501199
0.0 , -0.0
86.13353579707814 , -161.46211323742006
86.04753713760346 , -152.6708349769292
89.43527255697465 , -150.4205172928868
93.16312651728389 , -148.73090417772815
97.41091119662846 , -147.7840125989363
101.52202706813416 , -146.51396015389466
104.05537261622933 , -142.56482535919466
105.50746056983887 , -137.7331687143801
108.45924642396169 , -132.52605164701146
110.67401798963712 , -123.05085022879557
114.01070190263805 , -120.99843945963852
115.69890812931307 , -117.28736145759598
119.67541206198183 , -115.75856662811118
124.5304005424726 , -114.98882267738608
128.78480014959973 , -115.5139612792655
0.0 , -0.0
0.0 , -0.0
0.0 , -0.0
-0.0 , -0.0
-0.0 , -0.0
-386.778890633731 , -30.758572140792754
-385.69385923026005 , -42.240347442562154
-347.1885281586479 , -49.85667874048337
-339.15864540417715 , -55.99531897938985
-333.873621840318 , -62.91635033302817
-329.36583320648833 , -71.32424493954154
-324.5384082936185 , -76.79239247636839
86.08418988714219 , -153.22393661394568
89.35755686707643 , -150.75738632235306
93.09266165705554 , -149.06984552754116
97.20931151646107 , -147.91669870063905
101.32215533103891 , -146.65225309920345
104.37103936781993 , -143.57205905496022
106.0025867646216 , -138.9280896694721
107.7882617045616 , -134.67717192868633
108.65486443520837 , -127.14827145724983
114.94378422770633 , -122.52316706408828
116.00048324162536 , -118.04294933501701
119.96052099647076 , -116.5419920125587
125.19575123863143 , -116.11023370829427
128.9039626553776 , -116.12931762367766
0.0 , -0.0
0.0 , -0.0
0.0 , -0.0
0.0 , -0.0
-376.47557186917464 , -24.160014192420082
-382.174195632632 , -31.861170608606006
-387.6370712711311 , -40.52855137233557
-352.9898570155808 , -49.904016312515346
-345.9079058923148 , -54.97984304446035
-338.12068100718983 , -64.67199993222869
-333.1874274775402 , -71.39118062407205
-328.10273611127366 , -78.01382605856426
-334.19859522302465 , -85.65219758393205
86.11135740998415 , -154.35477519341592
89.28539332910671 , -151.67108669112486
92.77685133672634 , -149.56087675606537
96.90183051059569 , -148.4169725593936
101.20493781829599 , -147.3401610600275
104.52546197042743 , -144.69512016605373
106.49166816524826 , -140.4406889451296
108.16191811578635 , -135.97816725310693
109.69431079928563 , -129.21845138473734
115.2240122278825 , -123.63020264526295
116.31213955548674 , -119.13746762469385
120.1147230017358 , -117.45830459450826
125.21246660854561 , -116.82636990767047
129.07881677038486 , -117.05435302096807
0.0 , -0.0
0.0 , -0.0
0.0 , -0.0
-386.208875405575 , -20.45157837334437
-371.22064968041616 , -30.846057298296135
-0.0 , -0.0
-0.0 , -0.0
-355.7109741266215 , -53.75653807575415
-347.52374439877434 , -60.49636004798426
-338.85927510105637 , -71.15795231726821
-332.38765904534694 , -78.36258108532543
-334.88438400515724 , -86.99683528431576
86.80133679805671 , -157.4026379387281
89.04287400251123 , -152.97178363794058
92.69528570062316 , -151.0799341702261
96.71470485830811 , -149.73085308035334
100.90206346381127 , -148.4554599492555
104.42125970531798 , -146.30879338424788
107.19058050645097 , -142.73201971068036
109.38699834375149 , -138.83460337158064
110.9832322009429 , -134.3345996764482
111.61018448102473 , -126.56906897070715
114.68347856725488 , -124.13178377721798
118.19192989056391 , -122.19111141463614
120.49096161880503 , -118.85912109794371
125.39750946903969 , -118.09118137677386
0.0 , -0.0
0.0 , -0.0
0.0 , -0.0
0.0 , -0.0
-0.0 , -0.0
-396.74776853323687 , -37.329052544862165
-394.46026797686756 , -44.834105183641725
-360.705144039117 , -50.693802024703864
-352.5325288368844 , -59.389107687111135
-346.45917464650023 , -67.63904422200115
-339.0357142493942 , -76.23014143633173
-337.1403610329321 , -83.18016267466787
87.70456982254571 , -153.7429947420116
91.28583323617039 , -151.64397993451004
95.17771929991589 , -150.1208321615172
99.46399713057086 , -149.12235169420376
103.46766902900882 , -147.5957450799429
106.64337028520019 , -144.6971114922951
109.05084286598665 , -140.99991549720124
110.71476373488198 , -136.49287011096683
112.22919400875158 , -131.98549356708108
113.02378706328761 , -124.63420901932432
118.80939287709865 , -125.06229713296977
119.73641355233713 , -120.32561560043521
123.75597929324184 , -118.72955651046078
128.20232552415578 , -119.48525528364743
134.1126930337564 , -119.30647747391347
0.0 , -0.0
-404.35192892519245 , -30.49209035924067
-414.43838807025224 , -41.38927993733409
-430.7155728536785 , -51.21677265630451
-0.0 , -0.0
87.95819247317854 , -158.4768717411196
89.83877476831691 , -153.3755425357238
93.63223313251966 , -151.67751124875926
97.53132307534439 , -150.09543970145396
101.830280380217 , -149.03302988829824
105.69458002791228 , -147.24203969221307
108.70621916978884 , -144.09444095387522
110.81383001307266 , -139.9376471069663
112.90962875664995 , -135.98521329187042
114.0408919578733 , -128.75820347244937
116.31442155908086 , -125.34733877261387
119.49536750739937 , -125.09938906434179
122.35522856558475 , -120.17257608399477
126.43066040684631 , -120.63519639428912
0.0 , -0.0
0.0 , -0.0
0.0 , -0.0
0.0 , -0.0
-411.57211090135945 , -27.652260815331097
-419.25482274214716 , -38.29351913118964
-427.55783366395934 , -45.76351027382035
-438.32349046276124 , -58.80119223741725
-0.0 , -0.0
89.97733651260003 , -157.62718329684867
92.31731157782204 , -153.35747123320508
95.98090680455653 , -151.38767462701526
100.19855606202415 , -150.13493718347306
104.32870372273149 , -148.82400370751523
107.5333010525315 , -145.90459781907364
110.12146825176772 , -142.38420639268568
112.2896536884365 , -138.43444721069608
114.65839734227434 , -134.84232243216942
116.7550739188204 , -131.02863318454783
119.2489019919099 , -127.7390381744119
121.3234941443416 , -121.92050593976352
124.1462500473536 , -121.20213941667843
129.29963501509005 , -120.507953617031
135.60698487814366 , -120.63579755718828
0.0 , -0.0
-377.6532891309347 , -21.238072148541253
-415.2954426822438 , -42.84793212465659
-422.2475873265091 , -50.44340885529094
-427.2349095783677 , -60.51926996886175
-0.0 , -0.0
91.43497683376299 , -156.78614419459782
94.52075387777671 , -153.7728099709983
98.05951932439937 , -151.54068981586346
102.2488221956138 , -150.2605765316031
105.99490002852248 , -148.25701895000967
109.00000638295298 , -144.81215801346312
111.2426529192132 , -140.87342606572565
113.36186290933952 , -136.90927849391406
115.68540077590845 , -133.30093040679589
118.27485920974775 , -129.99661602870418
120.56622122644141 , -126.49643789125759
122.05271964008692 , -122.25259149996921
126.47967788071992 , -120.94581879167765
0.0 , -0.0
0.0 , -0.0
0.0 , -0.0
0.0 , -0.0
-372.34950001876945 , -17.274615358161466
-380.8127999472688 , -26.733385425744483
-399.8077509128183 , -33.9900692855115
0.0 , -0.0
92.79969884326577 , -156.27308915676807
95.86649659036807 , -153.23242911175475
99.80479201228539 , -151.5956908734033
